official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
cet4,大学英语四级词库,all,全部,457,capable,'keipәbl,a. (usually followed by `of') having capacity or ability\ns. possibly accepting or permitting\na. (followed by `of') having the temperament or inclination for,"a. 有能力的, 能的, 能干的",,3,1,cet4 cet6 ky toefl,1848,2392,,,,I never thought he was capable of doing something so cruel.,我从来没想到他能做到那么残忍的事。,The baby is not capable of walking yet.,这个婴儿还没有学会走路。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capable,41370,747640,https://tatoeba.org/en/sentences/show/41370,https://tatoeba.org/en/sentences/show/747640,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capable,272377,339277,https://tatoeba.org/en/sentences/show/272377,https://tatoeba.org/en/sentences/show/339277,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,458,capacity,kә'pæsiti,n. capability to perform or produce\nn. the amount that can be contained\nn. the maximum production possible\nn. a specified function,"n. 容量, 能力, 才能, 资格\n[计] 容量",,3,1,cet4 cet6 ky toefl ielts,1507,1777,s:capacities,,,Man has a great capacity to adapt to environmental changes.,人类适应环境变化的能力很强。,The bus was filled to capacity.,这辆公车客满了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capacity,270269,458155,https://tatoeba.org/en/sentences/show/270269,https://tatoeba.org/en/sentences/show/458155,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capacity,35287,871220,https://tatoeba.org/en/sentences/show/35287,https://tatoeba.org/en/sentences/show/871220,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,459,capital,'kæpitәl,"n. assets available for use in the production of further assets\nn. wealth in the form of money or property owned by a person or business and human resources of economic value\nn. a seat of government\nn. one of the large alphabetic characters used as the first letter in writing or printing proper names and sometimes for emphasis; capitals were kept in the upper half of the type case and so became known as upper-case letters""","n. 首都, 大写字母, 资本\na. 首都的, 重要的",,5,1,zk gk cet4 cet6 ky ielts,729,1061,s:capitals,,,My city is fifty kilometres from the capital.,我的城市离首都五十千米。,"Washington, D.C., is the capital of the United States of America.",美国的首都是华盛顿。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capital,1499298,5931763,https://tatoeba.org/en/sentences/show/1499298,https://tatoeba.org/en/sentences/show/5931763,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capital,4728778,786439,https://tatoeba.org/en/sentences/show/4728778,https://tatoeba.org/en/sentences/show/786439,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,460,captain,'kæptin,n. an officer holding a rank below a major but above a lieutenant\nn. the naval officer in command of a military ship\nn. a policeman in charge of a precinct\nn. the leader of a group of people,"n. 船长, 指挥官, 海军上校, 首领\nvt. 率领, 指挥",,4,1,zk gk cet4 cet6 ky,1680,3347,s:captains/p:captained/d:captained/i:captaining/3:captains,,,We want you to be the team captain.,我们要你做队长。,The captain is responsible for the safety of passengers.,船长要为乘客安全负责。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,captain,2016976,10871964,https://tatoeba.org/en/sentences/show/2016976,https://tatoeba.org/en/sentences/show/10871964,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,captain,273507,5581655,https://tatoeba.org/en/sentences/show/273507,https://tatoeba.org/en/sentences/show/5581655,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,461,captive,'kæptiv,n. an animal that is confined\nn. a person held in the grip of a strong emotion or passion\ns. being in captivity\ns. giving or marked by complete attention to,"n. 俘虏, 迷恋者\na. 被俘的, 被迷住的",,2,,cet4 cet6 ky ielts,11324,9226,s:captives,,,Tom is being held captive.,汤姆被囚禁了。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,captive,3723593,8794851,https://tatoeba.org/en/sentences/show/3723593,https://tatoeba.org/en/sentences/show/8794851,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,462,capture,'kæptʃә,n. the act of forcibly dispossessing an owner of property\nn. a process whereby a star or planet holds an object in its gravitational field\nn. any process in which an atomic or nuclear system acquires an additional particle\nn. the act of taking of a person by force,"n. 抓取, 战利品, 捕获之物\nvt. 抓取, 获得, 迷住\n[计] 截获命令",,3,1,cet4 cet6 ky toefl ielts gre,2658,1715,d:captured/p:captured/i:capturing/3:captures/s:captures,,,"To be honest, we came to capture you.",老实说，我们是来抓你的。,They would capture as many people as possible.,他们会尽可能地抓更多的人。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capture,800924,800923,https://tatoeba.org/en/sentences/show/800924,https://tatoeba.org/en/sentences/show/800923,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,capture,802598,873442,https://tatoeba.org/en/sentences/show/802598,https://tatoeba.org/en/sentences/show/873442,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,463,carbon,'kɑ:bәn,n. an abundant nonmetallic tetravalent element occurring in three allotropic forms: amorphous carbon and graphite and diamond; occurs in all organic compounds\nn. a copy made with carbon paper,"n. 碳, 副本, 复写纸\n[化] 碳",,3,,gk cet4 cet6 ky toefl ielts,3062,3004,s:carbons,,,Trees give off oxygen and absorb carbon dioxide.,树木排出氧气，吸收二氧化碳。,Tom does not know the difference between charcoal and carbon.,Tom不知道碳和煤的差别。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carbon,266244,380720,https://tatoeba.org/en/sentences/show/266244,https://tatoeba.org/en/sentences/show/380720,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carbon,4584813,4264438,https://tatoeba.org/en/sentences/show/4584813,https://tatoeba.org/en/sentences/show/4264438,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,464,career,kә'riә,n. the particular occupation for which you are trained\nn. the general progression of your working or professional life\nv. move headlong at high speed,"n. 事业, 生涯, 成功\n[法] 职业, 专业, 履历",,4,1,cet4 ky toefl ielts,1057,741,s:careers/p:careered/i:careering/3:careers/d:careered,,,She seems to devote all her effects to her career.,她似乎把自己所有的精力都投入到了事业上。,She wants to go to Beijing to further her career.,她想去北京发展她的事业。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,career,314691,1902268,https://tatoeba.org/en/sentences/show/314691,https://tatoeba.org/en/sentences/show/1902268,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,career,2898335,2448819,https://tatoeba.org/en/sentences/show/2898335,https://tatoeba.org/en/sentences/show/2448819,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,465,careless,'kєәlis,a. marked by lack of attention or consideration or forethought or thoroughness; not careful\ns. effortless and unstudied\ns. (usually followed by `of') without due thought or consideration,"a. 粗心的, 不关心的, 无忧无虑的",,1,1,zk gk cet4 toefl,7681,9928,,,,It was careless of you to leave the door unlocked.,你没锁好门，真不小心呢。,The accident was due to his careless driving.,意外是因为他不小心驾驶而引起的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,careless,39090,344226,https://tatoeba.org/en/sentences/show/39090,https://tatoeba.org/en/sentences/show/344226,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,careless,47091,559389,https://tatoeba.org/en/sentences/show/47091,https://tatoeba.org/en/sentences/show/559389,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,466,cargo,'kɑ:gәu,n. goods carried by a large vehicle,n. 货物\n[经] 货柜,,2,,cet4 cet6 ky toefl gre,5662,4905,s:cargoes,,,The cargo ship arrived four hours early.,货船早到了四小时。,Khaki shorts with cargo pockets do not make you an adventurer.,单有卡其裤，还成不了冒险家。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cargo,846819,805147,https://tatoeba.org/en/sentences/show/846819,https://tatoeba.org/en/sentences/show/805147,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cargo,754838,5576767,https://tatoeba.org/en/sentences/show/754838,https://tatoeba.org/en/sentences/show/5576767,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,467,carpenter,'kɑ:pintә,n. a woodworker who makes or repairs wooden objects\nv. work as a carpenter,n. 木匠,,1,,gk cet4 cet6 ky toefl ielts gre,9552,8059,s:carpenters/i:carpentering/p:carpentered/3:carpenters/d:carpentered,,,My grandfather is a carpenter.,我爷爷是个木匠。,The carpenter brought his tools along.,木匠带了工具。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carpenter,250235,834631,https://tatoeba.org/en/sentences/show/250235,https://tatoeba.org/en/sentences/show/834631,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carpenter,3071552,6093383,https://tatoeba.org/en/sentences/show/3071552,https://tatoeba.org/en/sentences/show/6093383,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,468,carpet,'kɑ:pit,"n. a natural object that resembles or suggests a carpet\nv. form a carpet-like cover (over)\nv. cover completely, as if with a carpet\nv. cover with a carpet","n. 地毯, 地毯状物\nvt. 铺以地毯, 铺盖",,2,1,gk cet4 cet6 ky ielts,2484,4112,s:carpets/d:carpeted/p:carpeted/i:carpeting/3:carpets,,,I spilled my coffee on the carpet.,我把咖啡倒翻在地毯上了。,A green carpet will not go with this blue curtain.,绿色的毯子和这条蓝色的帘子不配。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carpet,253447,796687,https://tatoeba.org/en/sentences/show/253447,https://tatoeba.org/en/sentences/show/796687,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,carpet,325916,444598,https://tatoeba.org/en/sentences/show/325916,https://tatoeba.org/en/sentences/show/444598,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,469,carriage,'kæridʒ,n. a vehicle with wheels drawn by one or more horses\nn. characteristic way of bearing one's body\nn. a machine part that carries something else,"n. 马车, 客车, 举止, 运输\n[经] 搬运费, 运费",,2,,gk cet4 cet6 ky toefl,3104,6534,s:carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,470,carrier,'kæriә,n. someone whose employment involves carrying something\nn. a self-propelled wheeled vehicle designed specifically to carry something\nn. an inactive substance that is a vehicle for a radioactive tracer of the same substance and that assists in its recovery after some chemical reaction\nn. a person or firm in the business of transporting people or goods or messages,"n. 运送者, 邮递员, 带菌者\n[计] 载波",,3,,gk cet4 cet6 ky ielts,3636,3271,s:carriers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,471,carrot,'kærәt,"n. deep orange edible root of the cultivated carrot plant\nn. perennial plant widely cultivated as an annual in many varieties for its long conical orange edible roots; temperate and tropical regions\nn. orange root; important source of carotene\nn. promise of reward as in ""carrot and stick"";",n. 胡萝卜\n[医] 胡萝卜,,2,1,gk cet4 cet6 ky ielts,6034,4597,s:carrots,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,472,cart,kɑ:t,n. a heavy open wagon usually having two wheels and drawn by an animal\nv. transport something in a cart,n. 二轮运货马车\nvi. 驾运货马车\nvt. 用车装载,,2,,cet4 cet6 ky toefl ielts,5076,4053,s:carts/d:carted/p:carted/i:carting/3:carts,,,Sometimes being overcautious in planning could upset the apple cart.,计划时如果过于谨慎的话，可能会反把计划搞乱。,Don't put the cart before the horse.,不要把马车放在马的前面。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cart,238054,364390,https://tatoeba.org/en/sentences/show/238054,https://tatoeba.org/en/sentences/show/364390,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cart,282376,897280,https://tatoeba.org/en/sentences/show/282376,https://tatoeba.org/en/sentences/show/897280,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,473,carve,kɑ:v,v. form by carving\nv. engrave or cut by chipping away at a surface\nv. cut to pieces,"v. 雕刻, 切开",,2,,gk cet4 cet6 ky toefl ielts gre,4931,3803,d:carved/p:carved/i:carving/3:carves,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,474,cash,kæʃ,n. money in the form of bills or coins\nn. prompt payment for goods or services in currency or by check\nn. United States country music singer and songwriter (1932-2003)\nv. exchange for cash,n. 现金\nvt. 兑现,,4,1,gk cet4 ky ielts,1204,1722,i:cashing/d:cashed/p:cashed/3:cashes,,,I usually use a credit card instead of cash.,我经常用信用卡，而不是钞票。,I use a credit card to pay for things more often than cash.,通常我用信用卡支付多过用现金。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cash,5904763,8935386,https://tatoeba.org/en/sentences/show/5904763,https://tatoeba.org/en/sentences/show/8935386,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cash,7827405,1314219,https://tatoeba.org/en/sentences/show/7827405,https://tatoeba.org/en/sentences/show/1314219,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,475,cassette,kæ'set,n. a container that holds a magnetic tape used for recording or playing sound or video,"n. 盒式磁带, 珠宝箱, 暗盒\n[计] 字盒",,2,,cet4 cet6 ky toefl ielts,5251,8210,s:cassettes,,,I got a video cassette recorder cheap at that shop.,我在那商店花低价买了台录像机。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cassette,252954,5576765,https://tatoeba.org/en/sentences/show/252954,https://tatoeba.org/en/sentences/show/5576765,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,476,cast,kɑ:st. kæst,n. the actors in a play\nn. the distinctive form in which a thing is made\nn. bandage consisting of a firm covering (often made of plaster of Paris) that immobilizes broken bones while they heal\nn. object formed by a mold,"n. 演员阵容, 投掷, 铸件, 预测, 特性\nvt. 投, 掷, 抛, 脱落, 铸, 使弯曲, 计算\nvi. 投, 计算, 浇铸成型",,4,1,gk cet4 cet6 ky toefl ielts gre,2328,2035,d:cast/0:cast/1:dp/i:casting/p:cast/3:casts/s:casts,,,She cast a shy glance on the youth.,她羞怯地看了一眼那个年轻人。,Coming events cast their shadows before them.,事情发生之前都会有先兆。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cast,12426327,804946,https://tatoeba.org/en/sentences/show/12426327,https://tatoeba.org/en/sentences/show/804946,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cast,263643,540604,https://tatoeba.org/en/sentences/show/263643,https://tatoeba.org/en/sentences/show/540604,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,477,castle,'kæsl. 'kɑ:sl,n. a large building formerly occupied by a ruler and fortified against attack\nn. (chess) the piece that can move any number of unoccupied squares in a direction parallel to the sides of the chessboard\nn. interchanging the positions of the king and a rook\nv. move the king two squares toward a rook and in the same move the rook to the square next past the king,"n. 城堡, 象棋中的车\nvt. 置于城堡中, 盘踞于",,3,1,gk cet4 cet6 ky ielts,1765,5844,s:castles/i:castling/p:castled/3:castles/d:castled,,,In the background of the picture is a castle.,图片的背景是一座城堡。,The site of the castle is now a park.,城堡的遗迹现在变成了公园。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,castle,12180926,1426555,https://tatoeba.org/en/sentences/show/12180926,https://tatoeba.org/en/sentences/show/1426555,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,castle,268466,2032146,https://tatoeba.org/en/sentences/show/268466,https://tatoeba.org/en/sentences/show/2032146,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,478,casual,'kæʒjuәl,s. marked by blithe unconcern\ns. without or seeming to be without plan or method; offhand\ns. appropriate for ordinary or routine occasions\ns. occurring or appearing or singled out by chance,"a. 偶然的, 不经意的, 便装的\nn. 临时工, 待命士兵",,2,,gk cet4 cet6 ky toefl ielts gre,3781,3955,s:casuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,479,catalog,'kætәlɒg,n. a book or pamphlet containing an enumeration of things\nn. a complete list of things; usually arranged systematically,"n. 目录, 大学概况手册\nvt. 编目录\n[计] 目录; 编目",,,,cet4 cet6 ky ielts gre,49824,4443,s:catalogs/i:cataloging/p:cataloged/3:catalog/d:cataloged,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,480,cathedral,kә'θi:drәl,n. any large and important church\nn. the principal Christian church building of a bishop's diocese\na. relating to or containing or issuing from a bishop's office or throne,n. 大教堂,,2,,gk cet4 cet6 ky toefl ielts gre,2894,7382,s:cathedrals,,,I met her at 8:30p.m at the cathedral.,我和她约了今晚八点半在大教堂见。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cathedral,7795868,6467537,https://tatoeba.org/en/sentences/show/7795868,https://tatoeba.org/en/sentences/show/6467537,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,481,cattle,kætl,n. domesticated bovine animals as a group regardless of sex or age,"n. 牛, 家畜\n[法] 家畜",,2,,gk cet4 cet6 ky ielts,2973,3629,s:cattle/0:cattle/1:s,,,Their cattle are all fat.,他们的牛都很肥。,The cattle starved to death.,家畜饿死了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cattle,24058,794038,https://tatoeba.org/en/sentences/show/24058,https://tatoeba.org/en/sentences/show/794038,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cattle,24057,347168,https://tatoeba.org/en/sentences/show/24057,https://tatoeba.org/en/sentences/show/347168,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,482,cause,kɒ:z,"n. events that provide the generative force that is the origin of something\nn. a justification for something existing or happening\nv. give rise to; cause to happen or occur, not always intentionally","n. 原因, 目标\nvt. 引起, 使产生, 使遭受",,5,1,zk gk cet4 cet6 ky toefl ielts,476,601,d:caused/i:causing/s:causes/p:caused/3:causes,,,The cause of the fire was unknown.,火灾的原因不明。,Marriage is the main cause of all divorces.,结婚是所有离婚的主要原因。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cause,757941,757729,https://tatoeba.org/en/sentences/show/757941,https://tatoeba.org/en/sentences/show/757729,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cause,664042,796732,https://tatoeba.org/en/sentences/show/664042,https://tatoeba.org/en/sentences/show/796732,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet4,大学英语四级词库,all,全部,483,cautious,'kɒ:ʃәs,"a. showing careful forethought; never making swift decisions""\ns. avoiding excess","a. 谨慎的, 小心的",,3,,gk cet4 cet6 ky toefl ielts,5239,5231,,,,You must be cautious.,您得小心。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cautious,1790758,10401626,https://tatoeba.org/en/sentences/show/1790758,https://tatoeba.org/en/sentences/show/10401626,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet4,大学英语四级词库,all,全部,484,cave,keiv,n. a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea\nv. hollow out as if making a cave or opening\nv. explore natural caves,"n. 洞, 穴\nvi. 凹陷, 塌落\nvt. 挖洞, 使凹陷, 损坏...的基础",,3,,gk cet4 cet6 ky ielts,4161,3562,s:caves/p:caved/d:caved/i:caving/3:caves,,,The explorers discovered a skeleton in the cave.,探险家们在洞穴里发现了骸骨。,There are three men trapped in the cave.,共有三人被困洞中。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cave,276708,4760083,https://tatoeba.org/en/sentences/show/276708,https://tatoeba.org/en/sentences/show/4760083,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,cave,3422210,7066671,https://tatoeba.org/en/sentences/show/3422210,https://tatoeba.org/en/sentences/show/7066671,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
