official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
cet6,大学英语六级词库,all,全部,1239,distinctive,di'stiŋktiv,s. of a feature that helps to distinguish a person or thing,"a. 有特色的, 出众的",,2,,cet6 toefl gre,3287,4723,,,,Japan has many distinctive traits.,日本有许多别具一格的特色。,"With its distinctive Chinese features, the qipao enjoys growing popularity in the international world of high fashion.",旗袍因有与众不同的特点而在国际时尚界享有与日俱增的名望。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinctive,281287,336185,https://tatoeba.org/en/sentences/show/281287,https://tatoeba.org/en/sentences/show/336185,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinctive,728057,728064,https://tatoeba.org/en/sentences/show/728057,https://tatoeba.org/en/sentences/show/728064,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1240,distinctly,dis'tiŋktli,r. clear to the mind; with distinct mental discernment\nr. in a distinct and distinguishable manner\nr. to a distinct degree,"adv. 显然地, 明显地, 清楚地",,,,cet6 toefl,6349,8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1241,distinguish,dis'tiŋgwiʃ,"v. mark as different\nv. be a distinctive feature, attribute, or trait; sometimes in a very positive sense","v. 区别, 辨别",,2,1,gk cet4 cet6 ky toefl ielts,2265,3246,d:distinguished/3:distinguishes/i:distinguishing/p:distinguished,,,Animals can't distinguish between true and false.,动物没有区分真假的能力。,It's not easy to distinguish good from evil.,区分善恶不容易。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinguish,2121227,10355465,https://tatoeba.org/en/sentences/show/2121227,https://tatoeba.org/en/sentences/show/10355465,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinguish,7197062,333665,https://tatoeba.org/en/sentences/show/7197062,https://tatoeba.org/en/sentences/show/333665,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1242,distort,dis'tɒ:t,v make false by mutilation or addition; as of a message or story\nv form into a spiral shape\nv twist and press out of shape\nv affect as in thought or feeling\nv alter the shape of (something) by stress,"vt. 扭曲, 歪曲\n[法] 歪区, 曲解, 纂改",,2,,cet6 ky toefl ielts gre,5932,6622,d:distorted/3:distorts/i:distorting/p:distorted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1243,distortion,dis'tɒ:ʃәn,n. a change for the worse\nn. a change (usually undesired) in the waveform of an acoustic or analog electrical signal; the difference between two measurements of a signal (as between the input and output signal)\nn. the act of distorting something so it seems to mean something it was not intended to mean,"n. 扭曲, 变形, 曲解\n[计] 畸变; 失真",,,,cet6 toefl,6168,7511,s:distortions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1244,distract,dis'trækt,v. draw someone's attention away from something,"vt. 转移, 分心, 使发狂",,1,,cet6 ky toefl ielts gre,5958,4498,d:distracted/i:distracting/p:distracted/3:distracts,,,Don't distract me while I am studying.,我学习的时候不要打扰我。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distract,320429,510769,https://tatoeba.org/en/sentences/show/320429,https://tatoeba.org/en/sentences/show/510769,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1245,distress,di'stres,n. psychological suffering\nn. a state of adversity (danger or affliction or need)\nn. extreme physical pain\nn. the seizure and holding of property as security for payment of a debt or satisfaction of a claim,"n. 苦恼, 贫困, 痛苦\nvt. 使苦恼\na. 亏本出售的",,2,,cet4 cet6 ky toefl ielts gre,4287,5194,d:distressed/p:distressed/s:distresses/i:distressing/3:distresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1246,distribute,di'stribju:t,"v. administer or bestow, as in small portions\nv. make available\nv. give to several people\nv. spread throughout a given area","vt. 分配, 散布, 分发\n[经] 分配, 分发",,2,1,gk cet4 cet6 ky toefl ielts gre,2662,2944,d:distributed/i:distributing/3:distributes/p:distributed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1247,distribution,.distrә'bju:ʃәn,"n. (statistics) an arrangement of values of a variable showing their observed or theoretical frequency of occurrence\nn. the spatial or geographic property of being scattered about over a range, area, or volume\nn. the act of distributing or spreading or apportioning\nn. the commercial activity of transporting and selling goods from a producer to a consumer",n. 分配\n[计] 分布,,3,1,cet4 cet6 toefl ielts,1456,2373,s:distributions,,,Ubuntu is a popular Linux distribution.,Ubuntu是一个流行的Linux发行版。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distribution,1006075,1006073,https://tatoeba.org/en/sentences/show/1006075,https://tatoeba.org/en/sentences/show/1006073,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1248,district,'distrikt,n. a region marked off for administrative or other purposes,"n. 区域, 地方\n[医] 地区, 地段",,4,1,gk cet4 cet6 ky toefl gre,1071,1266,s:districts/i:districting/p:districted/3:districts/d:districted,,,There are many hotels in the city's business district.,城里的商业区有很多旅馆。,The typhoon struck the Kanto district.,台风袭击了关东地区。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,district,2681968,2635878,https://tatoeba.org/en/sentences/show/2681968,https://tatoeba.org/en/sentences/show/2635878,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,district,275422,1776532,https://tatoeba.org/en/sentences/show/275422,https://tatoeba.org/en/sentences/show/1776532,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1249,disturb,dis'tә:b,v. move deeply\nv. damage as if by shaking or jarring,"vt. 扰乱, 妨碍, 使不安\n[法] 滋扰, 扰乱",,2,1,zk gk cet4 cet6 ky toefl ielts,3272,4565,d:disturbed/i:disturbing/p:disturbed/3:disturbs,,,You were considerate not to disturb us.,你考虑周到，没有打扰我们。,I'll do my best not to disturb your studying.,我会尽量不打扰你复习。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturb,247391,332563,https://tatoeba.org/en/sentences/show/247391,https://tatoeba.org/en/sentences/show/332563,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturb,1304,27,https://tatoeba.org/en/sentences/show/1304,https://tatoeba.org/en/sentences/show/27,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1250,disturbance,dis'tә:bәns,n. an unhappy and worried mental state\nn. a disorderly outburst or tumult\nn. the act of disturbing something or someone; setting something in motion,"n. 扰乱, 不安, 忧虑\n[化] 扰动; 干扰; 失调",,2,,cet6 ky toefl ielts,4293,6265,s:disturbances,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1251,ditch,ditʃ,n. a long narrow excavation in the earth\nn. any small natural waterway\nv. forsake\nv. make an emergency landing on water,n. 沟渠\nvt. 在...开沟\nvi. 开沟,,2,,cet4 cet6 ky toefl ielts gre,6459,6890,s:ditches/d:ditched/i:ditching/p:ditched/3:ditches,,,Tom took the bend too fast and landed in the ditch.,汤姆拐弯儿拐得太快了，把车开到了水沟里。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ditch,10596572,10596620,https://tatoeba.org/en/sentences/show/10596572,https://tatoeba.org/en/sentences/show/10596620,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1252,dive,daiv,n. a headlong plunge into water\nn. a steep nose-down descent by an aircraft\nv. drop steeply\nv. plunge into water,"n. 潜水, 跳水\nvi. 跳水, 俯冲, 猛冲\nvt. 把...突然伸入",,2,,gk cet4 cet6 ky toefl,5288,5121,p:dived/i:diving/3:dives/s:dives/d:dived,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1253,diverge,dai'vә:dʒ,v. move or draw apart\nv. have no limits as a mathematical series\nv. extend in a different direction,"vi. 分歧, 岔开\nvt. 使岔开",,1,,cet6 toefl gre,12262,13852,p:diverged/3:diverges/d:diverged/i:diverging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1254,diverse,dai'vә:s,s. distinctly dissimilar or unlike,"a. 不同的, 变化多的",,2,,gk cet4 cet6 ky toefl ielts gre,4813,2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1255,diversify,dai'vә:sifai,v. make (more) diverse\nv. spread into new habitats and produce variety or variegate\nv. vary in order to spread risk or to expand,"vt. 使多样化, 使变化",,2,,cet6 toefl,9746,8552,d:diversified/i:diversifying/p:diversified/3:diversifies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1256,diversion,dai'vә:ʒәn,n. an activity that diverts or amuses or stimulates\nn. a turning aside (of your course or attention or concern)\nn. an attack calculated to draw enemy defense away from the point of the principal attack,n. 转移\n[医] 转向,,1,,cet6 ky toefl ielts,6956,7508,s:diversions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1257,divert,dai'vә:t,"v. send on a course or in a direction different from the planned or intended one\nv. withdraw (money) and move into a different location, often secretly and with dishonest intentions","vt. 转移, 使欢娱\nvi. 转移",,2,,cet6 ky toefl ielts gre,4924,5673,d:diverted/i:diverting/p:diverted/3:diverts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1258,divine,di'vain,"v. perceive intuitively or through some inexplicable perceptive powers\nv. search by divining, as if with a rod\ns. emanating from God\ns. being or having the nature of a god; 'tis God-like to create""-J.G.Saxe","a. 神的, 神圣的, 非凡的\nn. 神学家",,2,,cet6 ky ielts gre,4739,4052,d:divined/s:divines/p:divined/i:divining/3:divines/r:diviner,,,"To err is human, to forgive divine.",人皆有错，唯圣者能恕。,That meal was simply divine.,那顿饭简直好极了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divine,20868,806234,https://tatoeba.org/en/sentences/show/20868,https://tatoeba.org/en/sentences/show/806234,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divine,1019975,1019977,https://tatoeba.org/en/sentences/show/1019975,https://tatoeba.org/en/sentences/show/1019977,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1259,division,di'viʒәn,n. an army unit large enough to sustain combat\nn. the act or process of dividing\nn. an administrative unit in government or business\nn. discord that splits a group,"n. 分, 分开, 除法, 部门(如部、处、系等), 师\n[计] 部分",,4,1,gk cet4 cet6 ky toefl,891,1849,s:divisions,,,All the top teams of the UK are in the premier division.,英国所有的顶尖球队都在超级联赛中。,The children haven't studied division yet.,孩子们还没上过除法。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,division,3579617,3579616,https://tatoeba.org/en/sentences/show/3579617,https://tatoeba.org/en/sentences/show/3579616,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,division,2549906,2807857,https://tatoeba.org/en/sentences/show/2549906,https://tatoeba.org/en/sentences/show/2807857,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1260,divorce,di'vɒ:s,n. the legal dissolution of a marriage\nv. get a divorce; formally terminate a marriage,n. 离婚\nvt. 与...离婚,,3,1,gk cet4 cet6 ky toefl ielts,3853,2978,d:divorced/p:divorced/s:divorces/i:divorcing/3:divorces,,,The Catholic Church is opposed to divorce.,天主教教会反对离婚。,Marriage is the main cause of divorce.,婚姻是造成离婚的主因。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divorce,63655,1244622,https://tatoeba.org/en/sentences/show/63655,https://tatoeba.org/en/sentences/show/1244622,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divorce,3962717,3718950,https://tatoeba.org/en/sentences/show/3962717,https://tatoeba.org/en/sentences/show/3718950,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1261,dizzy,'dizi,v. make dizzy or giddy\ns. having or causing a whirling sensation; liable to falling,"a. 晕眩的, 眼花缭乱的\nvt. 使晕眩",,2,,gk cet6 ky toefl ielts,9951,8740,p:dizzied/r:dizzier/d:dizzied/i:dizzying/3:dizzies,,,I get dizzy spells when I stand up.,我一站起来就觉得头晕。,You looked like you were dizzy.,你看起来昏昏沉沉。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dizzy,325428,784821,https://tatoeba.org/en/sentences/show/325428,https://tatoeba.org/en/sentences/show/784821,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dizzy,6349997,6744831,https://tatoeba.org/en/sentences/show/6349997,https://tatoeba.org/en/sentences/show/6744831,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1262,dock,dɒk,"n. an enclosure in a court of law where the defendant sits during the trial\nn. any of certain coarse weedy plants with long taproots, sometimes used as table greens or in folk medicine\nn. a platform where trucks or trains can be loaded or unloaded\nn. landing in a harbor next to a pier where ships are loaded and unloaded or repaired; may have gates to let water in or out","n. 码头, 船坞, 被告席, 尾巴的骨肉部分\nvt. 使靠码头, 使(船)进港, 剪短\nvi. 进港",,2,,cet4 cet6 ky ielts gre,3530,4912,s:docks/d:docked/p:docked/i:docking/3:docks,,,The huge tanker has just left the dock.,一艘巨大的液货船刚刚启航。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dock,1222850,12382219,https://tatoeba.org/en/sentences/show/1222850,https://tatoeba.org/en/sentences/show/12382219,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1263,doctrine,'dɒktrin,n. a belief (or system of beliefs) accepted as authoritative by some group or school,"n. 教条, 学说\n[医] 学说",,2,,cet6 toefl ielts gre,3606,3746,s:doctrines,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1264,document,'dɒkjumәnt,n. writing that provides information (especially information of an official nature)\nn. anything serving as a representation of a person's thinking by means of symbolic marks\nn. a written account of ownership or obligation\nv. record in detail,"n. 文件, 公文, 文档\nvt. 证明, 为...引证\n[计] 文档",,4,1,gk cet4 cet6 ky toefl gre,1052,1389,s:documents/d:documented/i:documenting/p:documented/3:documents,,,He was forced to sign the document.,他被迫在文件上签字。,Father translated the French document into Japanese.,爸爸把那份法文的文件翻译成了日文。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,document,299435,889181,https://tatoeba.org/en/sentences/show/299435,https://tatoeba.org/en/sentences/show/889181,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,document,319048,617593,https://tatoeba.org/en/sentences/show/319048,https://tatoeba.org/en/sentences/show/617593,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1265,documentary,.dɒkju'mentәri,n. a film or TV program presenting the facts about a person or event\na. relating to or consisting of or derived from documents,n. 记录片\na. 文件的,,2,,cet6 ky toefl,5637,4222,s:documentaries,,,That documentary about the environmental crisis was a real eye-opener.,这部有关环境危机的纪录片真是令人大开眼界。,He recorded a documentary and gave it to me.,他录了一个纪录片给我。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,documentary,671972,780388,https://tatoeba.org/en/sentences/show/671972,https://tatoeba.org/en/sentences/show/780388,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,documentary,7794273,1064524,https://tatoeba.org/en/sentences/show/7794273,https://tatoeba.org/en/sentences/show/1064524,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1266,domain,dәu'mein,n. territory over which rule or control is exercised\nn. (mathematics) the set of values of the independent variable for which a function is defined,"n. 领域, 领土, 产业, 范围\n[计] 域, 区域, 支配命令",,1,,cet6 ky toefl ielts gre,3345,3627,s:domains,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1267,dome,dәum,n. a concave shape whose distinguishing characteristic is that the concavity faces downward\nn. a stadium that has a roof\nn. a hemispherical roof,n. 圆顶\nvt. 加圆顶\nvi. 成圆顶状,,2,,cet6 ky ielts gre,6106,5005,s:domes/p:domed/d:domed,,,What's the number for the Tokyo Dome?,东京巨蛋的电话号码是多少？,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dome,279729,540157,https://tatoeba.org/en/sentences/show/279729,https://tatoeba.org/en/sentences/show/540157,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1268,domestic,dәu'mestik,n. a servant who is paid to perform menial tasks around the household\na. of concern to or concerning the internal affairs of a nation\na. of or relating to the home\na. of or involving the home or family,"a. 家庭的, 国内的, 驯养的\n[医] 家庭的, 家用的",,4,1,cet4 cet6 ky toefl ielts,1381,1547,s:domestics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1269,dominant,'dɒminәnt,n. (music) the fifth note of the diatonic scale\na. exercising influence or control\na. (of genes) producing the same phenotype whether its allele is identical or dissimilar,"a. 占优势的, 支配的\n[医] 优性的, 显性的",,3,,cet6 ky toefl ielts gre,2719,3174,s:dominants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1270,dominate,'dɒmineit,v. be in control\nv. have dominance or the power to defeat over\nv. look down on,"v. 支配, 占优势",,4,1,cet4 cet6 ky toefl ielts gre,2041,2312,d:dominated/p:dominated/3:dominates/i:dominating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1271,donate,'dәuneit,v. give to a charity or good cause,v. 捐赠,,2,,cet6 ky toefl ielts gre,5660,4095,d:donated/p:donated/i:donating/3:donates,,,I donate blood every three months.,我每三个月献一次血。,How much money do you donate every year?,你每年捐多少钱？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,donate,8446071,8692453,https://tatoeba.org/en/sentences/show/8446071,https://tatoeba.org/en/sentences/show/8692453,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,donate,7807338,771056,https://tatoeba.org/en/sentences/show/7807338,https://tatoeba.org/en/sentences/show/771056,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1272,doom,du:m,n. an unpleasant or disastrous destiny\nv. make certain of the failure or destruction of,"n. 厄运, 不幸, 法律, 宣告, 判决, 死亡\nvt. 命中注定, 判决",,1,,cet6 ky toefl ielts,8436,7469,d:doomed/i:dooming/s:dooms/p:doomed/3:dooms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1273,dorm,dɒ:m,n a college or university building containing living quarters for students,n. 宿舍,,,,cet4 cet6 ky,35169,8314,s:dorms,,,Renmei is waiting for Xueyou in the dorm.,人美在宿舍等着学友呢。,Two American students live in this dorm.,这间宿舍住着两个美国留学生。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dorm,1567763,1567762,https://tatoeba.org/en/sentences/show/1567763,https://tatoeba.org/en/sentences/show/1567762,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dorm,1567772,1567770,https://tatoeba.org/en/sentences/show/1567772,https://tatoeba.org/en/sentences/show/1567770,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1274,dormant,'dɒ:mәnt,s. in a condition of biological rest or suspended animation\na. (of e.g. volcanos) not erupting and not extinct\ns. lying with head on paws as if sleeping,"a. 睡眠状态的, 静止的\n[医] 休眠的, 不活动的, 休止的",,1,,cet6 ky toefl ielts gre,11276,11487,,,,Mt. Asama is now dormant.,浅间山现在是寂静的。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dormant,273346,5655373,https://tatoeba.org/en/sentences/show/273346,https://tatoeba.org/en/sentences/show/5655373,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,1275,dormitory,'dɒ:mitәri,n. a college or university building containing living quarters for students\nn. a large sleeping room containing several beds,n. 宿舍,,1,,gk cet4 cet6 toefl,14248,10947,s:dormitories,,,I left the notes in the dormitory. I'll go back and get them now.,我把笔记放在宿舍了，现在回去拿。,I live in a dormitory.,我在宿舍住。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dormitory,756874,756873,https://tatoeba.org/en/sentences/show/756874,https://tatoeba.org/en/sentences/show/756873,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dormitory,7801496,7794514,https://tatoeba.org/en/sentences/show/7801496,https://tatoeba.org/en/sentences/show/7794514,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,1276,dose,dәus,n. a measured portion of medicine taken at any one time\nn. the quantity of an active agent (substance or radiation) taken in or absorbed at any one time\nv. treat with an agent; add (an agent) to,"n. 剂量, 服用量\nvt. 给药, (用药)医治\nvi. 服药",,2,,cet4 cet6 ky ielts gre,3251,3523,s:doses/d:dosed/i:dosing/p:dosed/3:doses,,,,,,,,,,,,,,,,,,,,,,,,,,,,
