official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
gre,GRE 词库,all,全部,309,anonymity,.ænә'nimiti,n. the state of being anonymous,"n. 匿名, 姓氏不明\n[计] 匿名信件",,,,gre,11191,7498,,,,Anonymity or detailed reference are both fine.,不留名或详细的参考什么都可以。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anonymity,827108,827105,https://tatoeba.org/en/sentences/show/827108,https://tatoeba.org/en/sentences/show/827105,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gre,GRE 词库,all,全部,310,anonymous,ә'nɒnimәs,a. having no known name or identity or known source\ns. not known or lacking marked individuality,"a. 姓氏不详的, 无名的, 无特色的\n[计] 无记录",,2,,cet6 ky toefl ielts gre,4958,4318,,,,"The questions will not take long, and everything would be kept completely anonymous.",问题不需要占用很多时间，也完全不要留名。,You want to remain anonymous.,你想保持匿名身份。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anonymous,744252,744254,https://tatoeba.org/en/sentences/show/744252,https://tatoeba.org/en/sentences/show/744254,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anonymous,1325448,7768398,https://tatoeba.org/en/sentences/show/1325448,https://tatoeba.org/en/sentences/show/7768398,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,311,anorexia,.ænә'reksiә,n. a prolonged disorder of eating due to loss of appetite,"n. 食欲缺乏, 厌食\n[医] 食欲缺乏, 厌食",,1,,gre,13171,16765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,312,antagonism,æn'tægәnizm,n. the relation between opposing principles or forces or factors\nn. an actively expressed feeling of dislike and hostility\nn. (biochemistry) interference in or inhibition of the physiological action of a chemical substance by another having a similar structure,"n. 对立, 敌对, 敌意\n[化] 拮抗作用; 消效作用",,1,,toefl ielts gre,11376,13988,s:antagonisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,313,antagonize,æn'tægәnaiz,v. provoke the hostility of\nv. act in opposition to,"vt. 使对抗, 使敌对, 反对\nvi. 引起反抗",,1,,toefl gre,21205,17720,p:antagonized/i:antagonizing/d:antagonized/3:antagonizes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,314,antarctic,ænt'ɑ:ktik,n. the region around the south pole: Antarctica and surrounding waters,"a. 南极的, 南极地带的\nn. 南极地区",,1,,gk cet6 ielts gre,10763,12325,,,,They went on an expedition to the Antarctic.,他们出发去南极探险。,"Owing to its landmass, the Antarctic has an air temperature lower than that of the Arctic.",南极因为有大陆，所以气温低于北极。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,antarctic,307262,397545,https://tatoeba.org/en/sentences/show/307262,https://tatoeba.org/en/sentences/show/397545,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,antarctic,10534816,6142566,https://tatoeba.org/en/sentences/show/10534816,https://tatoeba.org/en/sentences/show/6142566,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,315,antecedence,ænti'si:dәns,n preceding in time,"n. 先, 居先, 先行",,,,gre,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,316,antecedent,.ænti'si:dnt,n. a preceding occurrence or cause or event\nn. anything that precedes something similar in time\nn. the referent of an anaphor; a phrase or clause that is referred to by an anaphoric pronoun,"n. 前情, 先行词\na. 先前的, 先行的",,,,ielts gre,16104,16403,s:antecedents,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,317,antedate,"'ænti,deit",v be earlier in time; go back further\nv establish something as being earlier relative to something else,"vt. 先于, 前于\n[经] 提前日期(比实际毋早的日期)",,,,toefl gre,40773,39293,p:antedated/3:antedates/i:antedating/s:antedates/d:antedated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,318,antediluvian,.æntidi'lu:viәn,n. any of the early patriarchs who lived prior to the Noachian deluge\na. of or relating to the period before the biblical flood\ns. so extremely old as seeming to belong to an earlier period,"a. 大洪水前的, 陈旧的, 过时的\nn. 大洪水以前的人, 老迈的人",,,,gre,39437,36562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,319,antenna,æn'tenә,n. an electrical device that sends or receives radio or television signals\nn. sensitivity similar to that of a receptor organ\nn. one of a pair of mobile appendages on the head of e.g. insects and crustaceans; typically sensitive to touch and taste,"n. 天线, 触须, 触角\n[化] 天线",,1,,cet6 ky gre,23426,7121,s:antennas,,,The man tried to install his own antenna.,这男人试着安装他自己的天线。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,antenna,45368,5965724,https://tatoeba.org/en/sentences/show/45368,https://tatoeba.org/en/sentences/show/5965724,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gre,GRE 词库,all,全部,320,anterior,æn'tiәriә,a. of or near the head end or toward the front plane of a body\ns. earlier in time,"a. 前面的, 先前的\n[医] 前的",,,,gre,17525,11851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,321,anthem,'ænθәm,n. a song of devotion or loyalty (as to a nation or school),"n. 圣歌, 赞美诗",,1,,toefl ielts gre,10216,9491,s:anthems,,,The text of the national anthem of Canada was first written in French.,加拿大国歌的歌词最初是用法文写的。,Esperanto has its own anthem.,世界语有自己的圣歌。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anthem,971754,1085608,https://tatoeba.org/en/sentences/show/971754,https://tatoeba.org/en/sentences/show/1085608,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anthem,9227251,10192364,https://tatoeba.org/en/sentences/show/9227251,https://tatoeba.org/en/sentences/show/10192364,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,322,anthology,æn'θɒlәdʒi,n. a collection of selected literary passages,"n. 选集, 诗选",,1,,toefl ielts gre,15096,10276,s:anthologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,323,anthropoid,'ænθrәupɒid,n. person who resembles a nonhuman primate\nn. any member of the suborder Anthropoidea including monkeys and apes and hominids\ns. resembling apes,n. 类人猿\na. 似人的,,,,gre,0,46868,s:anthropoids,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,324,anthropologist,.ænθrә'pɒlәdʒist,n. a social scientist who specializes in anthropology,n. 人类学家,,,,gre,7410,6282,s:anthropologists,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,325,antibiotic,.æntibai'ɒtik,n. a chemical substance derivable from a mold or bacterium that can kill microorganisms and cure bacterial infections\na. of or relating to antibiotic drugs,n. 抗生素\na. 抗生的,,2,,toefl ielts gre,7295,5080,s:antibiotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,326,antibody,'æntibɒdi,"n. any of a large variety of proteins normally present in the body or produced in response to an antigen which it neutralizes, thus producing an immune response",n. 抗体\n[化] 抗体,,2,,gre,4257,8806,s:antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,327,antic,'æntik,n. a ludicrous or grotesque act done for fun and amusement\ns. ludicrously odd,n. 滑稽动作\na. 古怪的,,,,gre,13906,27837,s:antics/i:anticking/p:anticked/3:antics/d:anticked,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,328,anticipate,æn'tisipeit,v. act in advance of; deal with ahead of time\nv. realize beforehand\nv. be excited or anxious about\nv. be a forerunner of or occur earlier than,"vt. 预期, 占先, 加速, 提前使用\n[医] 提前出现, 先期发生",,2,1,cet4 cet6 ky toefl ielts gre,3106,3187,d:anticipated/i:anticipating/p:anticipated/3:anticipates,,,I anticipate that there will be trouble.,我预料会有麻烦。,We do not anticipate their buying a new car.,我们认为他们不会买新车。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anticipate,243440,941094,https://tatoeba.org/en/sentences/show/243440,https://tatoeba.org/en/sentences/show/941094,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,anticipate,305015,361747,https://tatoeba.org/en/sentences/show/305015,https://tatoeba.org/en/sentences/show/361747,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,329,anticipatory,æn'tisipeitәri,s. in anticipation,"a. 期待着的, 先行的, 提早发生的\n[计] 先行",,,,gre,22061,22116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,330,anticlimax,.ænti'klaimæks,n. a disappointing decline after a previous rise\nn. a change from a serious subject to a disappointing one,"n. 突降法, 虎头蛇尾",,,,gre,33341,30538,s:anticlimaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,331,antidote,'æntidәut,n. a remedy that stops or controls the effects of a poison,"n. 解毒剂, 解毒药\n[化] 解毒药",,1,,gre,13881,11506,s:antidotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,332,antihistamine,.ænti'histәmi:n,n. a medicine used to treat allergies and hypersensitive reactions and colds; works by counteracting the effects of histamine on a receptor site,n. 抗组胺药,,,,gre,42364,19702,s:antihistamines,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,333,antipathy,æn'tipәθi,n. a feeling of intense dislike\nn. the object of a feeling of intense aversion; something to be avoided,"n. 厌恶, 反感\n[医] 反感, 厌恶; 相克疗法",,1,,toefl gre,14122,17759,s:antipathies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,334,antiquated,'æntikweitid,v make obsolete or old-fashioned\nv give an antique appearance to\ns so extremely old as seeming to belong to an earlier period,"a. 陈旧的, 过时的, 年老的",,1,,toefl gre,18524,14392,1:pd/0:antiquate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,335,antique,æn'ti:k,n. any piece of furniture or decorative object or the like produced in a former period and valuable because of its beauty or rarity\nv. shop for antiques\nv. give an antique appearance to\ns. made in or typical of earlier times and valued for its age,"n. 古董, 古物\na. 古老的, 古风的, 旧式的, 过时的",,3,,gk cet6 ky toefl ielts gre,6477,5748,s:antiques/p:antiqued/i:antiquing/3:antiques/d:antiqued,,,He came across this old coin in an antique shop.,他偶然在古董店里发现了这个旧硬币。,She has a great love for antique goods.,她对古董很感兴趣。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,antique,295602,337324,https://tatoeba.org/en/sentences/show/295602,https://tatoeba.org/en/sentences/show/337324,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,antique,313648,856672,https://tatoeba.org/en/sentences/show/313648,https://tatoeba.org/en/sentences/show/856672,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,336,antiquity,æn'tikwәti,n. the historic period preceding the Middle Ages in Europe\nn. an artifact surviving from the past,"n. 古老, 古代, 古代人, 古物",,1,,toefl gre,8064,8706,s:antiquities,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,337,antiseptic,.ænti'septik,n. a substance that destroys micro-organisms that carry disease without harming body tissues\na. thoroughly clean and free of or destructive to disease-causing organisms\ns. clean and honest\ns. freeing from error or corruption,"n. 抗菌剂, 防腐剂\na. 抗菌的, 防腐的",,1,,toefl gre,19184,17931,s:antiseptics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,338,antithesis,æn'tiθisis,n. exact opposite\nn. the juxtaposition of contrasting words or ideas to give a feeling of balance,"n. 对偶, 对照, 对立面",,,,gre,15369,15063,s:antitheses,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,339,anvil,'ænvil,n. a heavy block of iron or steel on which hot metals are shaped by hammering,n. 铁砧\n[医] 砧骨; 铁砧,,,,gre,20045,17970,s:anvils,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,340,aorta,ei'ɒ:tә,n. the large trunk artery that carries blood from the left ventricle of the heart to branch arteries,n. 主动脉\n[医] 主动脉,,,,gre,34331,25569,s:aortas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,341,aperture,'æpә.tjuә,n. a device that controls amount of light admitted\nn. a natural opening in something\nn. an man-made opening; usually small,"n. 孔, 缝隙, 孔径\n[计] 窗孔; 小孔",,1,,toefl gre,15655,12567,s:apertures,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,342,apex,'eipeks,n. the point on the celestial sphere toward which the sun and solar system appear to be moving relative to the fixed stars,"n. 顶, 尖端, 最高潮\n[医] 尖, 尖端",,,,toefl gre,11192,13391,s:apices,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,343,aphorism,'æfәrizm,n. a short pithy instructive saying,"n. 格言, 警语",,,,gre,20541,20331,s:aphorisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,344,apiary,'eipjәri,n. a shed containing a number of beehives,n. 养蜂场,,,,gre,0,43190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,345,aplomb,ә'plɒm,n. great coolness and composure under strain,"n. 沉着, 泰然自若, 垂直",,,,gre,21166,21879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,346,apocalyptic,ә.pɒkә'liptik,s. prophetic of devastation or ultimate doom\na. of or relating to an apocalypse,"a. 天启的, <<启示录>>的",,1,,gre,19884,12862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,347,apocrypha,ә'pɔkrifә,n. 14 books of the Old Testament included in the Vulgate (except for II Esdras) but omitted in Jewish and Protestant versions of the Bible; eastern Christian churches (except the Coptic Church) accept all these books as canonical; the Russian Orthodox Church accepts these texts as divinely inspired but does not grant them the same status,n. 作者（或真实性、权威性）可疑的著作；旁经,,,,gre,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,348,apocryphal,ә'pɔkrif(ә)l,s. being of questionable authenticity\na. of or belonging to the Apocrypha,"a. 伪的, 不足凭信的",,,,gre,22523,24326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,349,apogee,'æpәudʒi:,n. a final climactic stage\nn. apoapsis in Earth orbit; the point in its orbit where a satellite is at the greatest distance from the Earth,"n. 远地点, 最高点, 极点\n[化] 远地点; 远核点",,,,gre,25101,24484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,350,apologize,ә'pɒlәdʒaiz,"v. acknowledge faults or shortcomings or failing\nv. defend, explain, clear away, or make excuses for by reasoning","vi. 道歉, 辩解",,2,1,gk cet4 toefl gre,9168,3739,p:apologized/i:apologizing/3:apologizes/d:apologized,,,You must apologize to her for coming late.,你必须为迟到的事向她道歉。,All you have to do is apologize for being late.,你要做的只是为迟到而道歉。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,apologize,277375,608122,https://tatoeba.org/en/sentences/show/277375,https://tatoeba.org/en/sentences/show/608122,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,apologize,15897,10342275,https://tatoeba.org/en/sentences/show/15897,https://tatoeba.org/en/sentences/show/10342275,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,351,apoplectic,.æpәu'plektik,a. pertaining to or characteristic of apoplexy,"n. 中风病人\na. 中风的, 有中风迹象的",,,,gre,36529,29192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,352,apostasy,ә'pɒstәsi,n. the state of having rejected your religious beliefs or your political party or a cause (often in favor of opposing beliefs or causes)\nn. the act of abandoning a party for cause,"n. 叛教, 变节, 脱党\n[法] 叛教, 背教, 脱党",,,,toefl gre,35216,27980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,353,apostate,ә'pɒsteit,s. not faithful to religion or party or cause,"n. 叛教者, 变节者, 脱党者\na. 叛教的, 变节的, 脱党的",,,,gre,42718,30036,s:apostates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,354,apostrophe,ә'pɒstrәfi,n. address to an absent or imaginary person\nn. the mark (') used to indicate the omission of one or more letters from a printed word,"n. 撇号, 呼语法",,,,ielts gre,28500,25254,s:apostrophes,,,"There's an apostrophe missing. It's and its are different. ""I know. It was a typing error.""",“你漏写了一个撇号。it's和its是有分别的。” “我知道。是我打错了。”,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,apostrophe,2243450,10083956,https://tatoeba.org/en/sentences/show/2243450,https://tatoeba.org/en/sentences/show/10083956,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gre,GRE 词库,all,全部,355,apothecary,ә'pɒθәkәri,n a health professional trained in the art of preparing and dispensing drugs,"n. 药剂师, 药房\n[医] 药剂员; 药店",,,,gre,17326,26413,s:apothecaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,356,apothegm,'æpәθem,n a short pithy instructive saying,"n. 格言, 箴言",,,,gre,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,357,apotheosis,ә.pɒθi'әusis,n model of excellence or perfection of a kind; one having no equal\nn the elevation of a person (as to the status of a god),"n. 尊崇为神, 神化, 美化",,,,gre,23012,23615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,358,appall,ә'pɒ:l,v strike with disgust or revulsion\nv fill with apprehension or alarm; cause to be unpleasantly surprised,"vt. 使丧胆, 使惊骇",,,,ky toefl gre,0,12646,3:appalls/s:appalls/i:appalling/p:appalled/d:appalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,359,apparatus,.æpә'reitәs,n. equipment designed to serve a specific function\nn. (anatomy) a group of body parts that work together to perform a given function,"n. 装置, 器具, 器官\n[化] 仪器; 器械",,1,,cet4 cet6 ky ielts gre,5318,6978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,360,apparel,ә'pærәl,n. clothing in general,"n. 衣服, 外表\nvt. 使穿衣, 装饰",,1,,toefl gre,22950,8945,p:apparelled/s:apparels/i:appareling/3:apparels/d:appareled,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,361,apparition,.æpә'riʃәn,n. a ghostly appearing figure\nn. the appearance of a ghostlike figure\nn. something existing in perception only,"n. 鬼, 幽灵, 幻影",,,,gre,19404,12742,s:apparitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,362,appeal,ә'pi:l,n. attractiveness that interests or pleases or stimulates\nn. (law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial\nv. take a court case to a higher court for review\nv. request earnestly (something from somebody); ask for aid or protection,"n. 恳求, 诉请, 上诉, 吸引力\nvi. 呼吁, 诉请, 要求, 上诉, 有吸引力\nvt. 将...上诉",,4,1,gk cet4 cet6 ky toefl ielts gre,942,1852,s:appeals/p:appealed/i:appealing/d:appealed/3:appeals,,,"Between you and me, Tom's idea doesn't appeal to me very much.",汤姆的主意我不太感兴趣，这个我们之间说说就好。,"Between you and me, John's idea doesn't appeal to me very much.",约翰的主意我不太喜欢，这个我们知道就好。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,appeal,62031,813537,https://tatoeba.org/en/sentences/show/62031,https://tatoeba.org/en/sentences/show/813537,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,appeal,280768,813540,https://tatoeba.org/en/sentences/show/280768,https://tatoeba.org/en/sentences/show/813540,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,363,appease,ә'pi:z,v cause to be more favorably inclined; gain the good will of\nv overcome or allay\nv make peace with,"vt. 抚慰, 缓解, 平息, 姑息\n[法] 使和缓, 使满足, 姑息",,1,,gre,13880,12426,d:appeased/i:appeasing/p:appeased/3:appeases,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,364,appellation,.æpә'leiʃәn,n. identifying word or words by which someone or something is called and classified or distinguished from others,"n. 名称, 称号\n[法] 称呼, 名称, 名目",,1,,gre,23155,23385,s:appellations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,365,appendage,ә'pendidʒ,n. a part that is joined to something larger,"n. 附加物, 附器\n[医] 附件, 附器",,,,gre,20262,15598,s:appendages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,366,appetite,'æpitait,n. a feeling of craving something,"n. 食欲, 欲望, 爱好\n[医] 食欲",,2,,gk cet4 cet6 ky toefl ielts gre,5325,5205,s:appetites,,,A little walk will give you a good appetite for breakfast.,散散步将会给你很好的食欲吃早餐。,The sight of fresh lobster gave me an appetite.,看见新鲜龙虾，我有了食欲。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,appetite,40005,830480,https://tatoeba.org/en/sentences/show/40005,https://tatoeba.org/en/sentences/show/830480,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,appetite,269321,332603,https://tatoeba.org/en/sentences/show/269321,https://tatoeba.org/en/sentences/show/332603,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gre,GRE 词库,all,全部,367,appetizer,'æpitaizә,n. food or drink to stimulate the appetite (usually served before a meal or as the first course),"n. 开胃食品, 吊胃口的东西\n[医] 开胃剂",,,,gre,0,9260,s:appetizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,368,appetizing,'æpitaiziŋ,a. appealing to or stimulating the appetite especially in appearance or aroma,"a. 开胃的, 促进食欲的, 鲜美可口的",,,,gre,34012,24374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gre,GRE 词库,all,全部,369,applaud,ә'plɒ:d,v. clap one's hands or shout after performances to indicate approval\nv. express approval of,"v. 拍手喝彩, 称赞, 赞同",,2,,gk cet6 ky toefl ielts gre,7585,5722,p:applauded/d:applauded/i:applauding/3:applauds,,,The whole audience got up and started to applaud.,所有的观众都站起来鼓掌。,All the students applaud.,所有的学生都拍手。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,applaud,273824,2394584,https://tatoeba.org/en/sentences/show/273824,https://tatoeba.org/en/sentences/show/2394584,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,applaud,1866652,738511,https://tatoeba.org/en/sentences/show/1866652,https://tatoeba.org/en/sentences/show/738511,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
