official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
toefl,托福词库,all,全部,454,aspire,ә'spaiә,v have an ambitious plan or a lofty goal,"vi. 渴望, 立志于",,2,,ky toefl ielts gre,8441,7829,p:aspired/i:aspiring/3:aspires/d:aspired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,455,aspiring,ә'spaiәriŋ,v have an ambitious plan or a lofty goal\ns desiring or striving for recognition or advancement,"a. 有抱负的, 有志气的",,1,,toefl,14326,10911,0:aspire/1:i/i:aspiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,456,assail,ә'seil,v. attack someone physically or emotionally,"vt. 攻击, 质问\n[法] 攻击, 袭击, 著手解决",,1,,toefl gre,15181,15900,d:assailed/p:assailed/3:assails/i:assailing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,457,assassin,ә'sæsin,n. a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed\nn. a member of a secret order of Muslims (founded in the 12th century) who terrorized and killed Christian Crusaders,"n. 暗杀者, 刺客\n[法] 暗杀者, 行刺者",,1,,toefl,9149,8830,s:assassins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,458,assassinate,ә'sæsineit,"v. murder; especially of socially prominent persons\nv. destroy or damage seriously, as of someone's reputation","vt. 暗杀, 行刺\n[法] 暗杀, 行刺, 中伤",,2,,cet6 ky toefl,11958,8844,d:assassinated/i:assassinating/p:assassinated/3:assassinates,,,They attempted to assassinate the president.,他们企图暗杀总统。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assassinate,307108,736525,https://tatoeba.org/en/sentences/show/307108,https://tatoeba.org/en/sentences/show/736525,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,459,assault,ә'sɒ:t,n. close fighting during the culmination of a military attack\nn. a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped\nn. thoroughbred that won the triple crown in 1946,"n. 攻击, 袭击\nvt. 袭击, 攻击\nvi. 发动攻击",,3,,cet6 ky toefl ielts gre,2970,2860,s:assaults/d:assaulted/i:assaulting/p:assaulted/3:assaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,460,assemblage,ә'semblidʒ,n a group of persons together in one place\nn a system of components assembled together for a particular purpose\nn the social act of assembling\nn several things grouped together or considered as a whole,"n. 集合, 装配, 一群人\n[法] 配合, 集合, 集合物",,,,toefl,9354,11966,s:assemblages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,461,assemble,ә'sembl,v. create by putting components or members together\nv. get people together,"vt. 集合, 收集, 装配\nvi. 集合\n[计] 汇编",,2,,cet4 cet6 ky toefl ielts gre,3928,3557,d:assembled/i:assembling/p:assembled/3:assembles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,462,assembly,ә'sembli,n. a group of machine parts that fit together to form a self-contained unit\nn. a group of persons who are gathered together for a common purpose\nn. a unit consisting of components that have been fitted together\nn. the social act of assembling,"n. 与会者, 集会, 装配, 组件\n[化] 装配",,3,,cet4 ky toefl,1596,3965,s:assemblies,,,Where is the assembly point?,集合地点是哪儿？,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assembly,5241606,5153278,https://tatoeba.org/en/sentences/show/5241606,https://tatoeba.org/en/sentences/show/5153278,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,463,assert,ә'sә:t,v. state categorically\nv. insist on having one's opinions and rights recognized,"vt. 主张, 坚称, 断言\n[法] 宣称, 断言, 维护",,2,,cet6 ky toefl ielts gre,3438,3147,p:asserted/i:asserting/3:asserts/d:asserted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,464,assess,ә'ses,"v. charge (a person or a property) with a payment, such as a tax or a fine\nv. estimate the value of (property) for taxation","vt. 估定, 对...征税, 评定\n[经] 估计, 估价, 确定(税款罚款等)的金额",,4,,gk cet4 cet6 ky toefl ielts gre,1488,2042,d:assessed/i:assessing/3:assesses/p:assessed,,,She can assess investments very accurately.,她能很准确地评估投资。,The purpose of this interview is to assess whether or not you are suitable for the company.,这次面试的意义是评断你适不适合这家公司。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assess,802915,802914,https://tatoeba.org/en/sentences/show/802915,https://tatoeba.org/en/sentences/show/802914,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assess,803443,803441,https://tatoeba.org/en/sentences/show/803443,https://tatoeba.org/en/sentences/show/803441,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,465,assessment,ә'sesmәnt,n. an amount determined as payable\nn. the market value set on assets,"n. 评估, 估定, 评定的款额\n[化] 评估",,,,gk cet6 toefl ielts gre,1249,1552,s:assessments,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,466,asset,'æset,n. a useful or valuable quality,"n. 资产, 有益的东西",,4,,cet6 ky toefl ielts gre,1498,2094,s:assets,,,Youth is an asset.,年轻就是本钱。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,asset,11406547,11406546,https://tatoeba.org/en/sentences/show/11406547,https://tatoeba.org/en/sentences/show/11406546,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,467,assiduous,ә'sidjuәs,s. marked by care and persistent effort,"a. 勤勉的, 刻苦的",,1,,toefl gre,20970,30389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,468,assign,ә'sain,v. give out\nv. select something or someone for a specific purpose\nv. transfer one's right to\nv. decide as to where something belongs in a scheme,"vt. 分配, 指派, 赋值\n[计] 赋值",,2,,cet4 cet6 ky toefl ielts,3876,2611,d:assigned/i:assigning/3:assigns/p:assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,469,assignment,ә'sainmәnt,n. a duty that you are assigned to perform (especially in the armed forces)\nn. the instrument by which a claim or right or interest or property is transferred from one person to another\nn. the act of distributing something to designated places or persons\nn. an undertaking that you have been assigned to do (as by an instructor),"n. 分配, 功课, 任务, 转让, 归因, 陈述\n[计] 赋值",,2,,cet4 cet6 ky toefl ielts,3817,3128,s:assignments,,,The assignment took me longer than I had expected.,我用了比我预期更长的时间来完成作业。,It's necessary that we all work together to complete this assignment.,我们必须一起完成这个任务。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assignment,46686,336492,https://tatoeba.org/en/sentences/show/46686,https://tatoeba.org/en/sentences/show/336492,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assignment,2347756,2347789,https://tatoeba.org/en/sentences/show/2347756,https://tatoeba.org/en/sentences/show/2347789,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,470,assimilate,ә'simileit,"v. become similar to one's environment\nv. make similar\nv. take (gas, light or heat) into a solution\nv. become similar in sound","vt. 使同化, 吸收, 使相拟, 把...比作\nvi. 被吸收, 被同化",,1,,cet6 ky toefl ielts gre,8860,9426,d:assimilated/i:assimilating/p:assimilated/3:assimilates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,471,assist,ә'sist,n. (sports) the act of enabling another player to make a good play\nv. act as an assistant in a subordinate or supportive function,"n. 帮助, 协助\nvt. 帮助, 促进\nvi. 协助, 参加",,3,1,gk cet4 cet6 ky toefl,2162,2475,d:assisted/i:assisting/p:assisted/3:assists,,,I would like you to assist me with my gardening.,我想请你帮我整理花园。,He will assist this project.,他将协助这个计划。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assist,71037,450190,https://tatoeba.org/en/sentences/show/71037,https://tatoeba.org/en/sentences/show/450190,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assist,289892,1366173,https://tatoeba.org/en/sentences/show/289892,https://tatoeba.org/en/sentences/show/1366173,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,472,assistance,ә'sistәns,n the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose\nn a resource,"n. 协助, 援助\n[经] 援助, 帮助",,3,1,gk ky toefl ielts,2096,2081,,,,Thank you for your assistance.,谢谢你帮忙。,Your assistance is indispensable for us.,您的帮助对我们来说是必不可少的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assistance,64407,662801,https://tatoeba.org/en/sentences/show/64407,https://tatoeba.org/en/sentences/show/662801,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assistance,70808,747881,https://tatoeba.org/en/sentences/show/70808,https://tatoeba.org/en/sentences/show/747881,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,473,assistant,ә'sistәnt,n. a person who contributes to the fulfillment of a need or furtherance of an effort or purpose,"n. 助手, 助理, 助教\na. 有帮助的, 辅助的, 助理的",,3,1,gk cet4 cet6 ky toefl ielts,2875,2706,s:assistants,,,"For the time being, my sister is an assistant in a supermarket.",目前，我妹妹在一家超市当收银员。,Old people were tricked by the shop assistant.,老人被店员骗了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assistant,280037,333180,https://tatoeba.org/en/sentences/show/280037,https://tatoeba.org/en/sentences/show/333180,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assistant,1211453,1205895,https://tatoeba.org/en/sentences/show/1211453,https://tatoeba.org/en/sentences/show/1205895,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,474,assistantship,ә'sistәnt-ʃip,,n. (大学)研究生助教奖学金,,,,toefl,0,29344,s:assistantships,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,475,associate,ә'sәuʃieit,"n. a person who joins with others in some activity or endeavor\nn. a person with subordinate membership in a society, institution, or commercial enterprise\nn. any event that usually accompanies or is closely connected with another\nv. make a logical or causal connection","n. 同伴, 伙伴, 关联的事物\nvt. 使联合, 使发生联系\nvi. 交往\n[计] 关联",,3,1,gk cet4 cet6 ky toefl ielts gre,1216,1354,d:associated/s:associates/i:associating/p:associated/3:associates,,,We associate Darwin with the theory of evolution.,一提到进化论，我们就会想起达尔文。,We associate the name of Einstein with the theory of relativity.,一提到爱因斯坦，我们就会想起相对论。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,associate,23153,1746110,https://tatoeba.org/en/sentences/show/23153,https://tatoeba.org/en/sentences/show/1746110,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,associate,71918,402129,https://tatoeba.org/en/sentences/show/71918,https://tatoeba.org/en/sentences/show/402129,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,476,association,ә.sәuʃә'eiʃәn,n. a formal organization of people or groups of people\nn. the act of consorting with or joining with others\nn. the state of being connected together as in memory or imagination\nn. the process of bringing ideas or events together in memory or imagination,n. 协会\n[计] 关联,,4,1,gk cet4 cet6 ky toefl ielts,742,1859,s:associations,,,I applied for membership in the association.,我申请成为协会会员。,No one may be compelled to belong to an association.,不可以强迫任何人加入某个协会。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,association,49184,4739246,https://tatoeba.org/en/sentences/show/49184,https://tatoeba.org/en/sentences/show/4739246,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,association,554848,9961259,https://tatoeba.org/en/sentences/show/554848,https://tatoeba.org/en/sentences/show/9961259,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,477,assorted,ә'sɒ:tid,s. consisting of a haphazard assortment of different kinds\ns. of many different kinds purposefully arranged but lacking any uniformity,"a. 各种各样的, 分类的",,1,,toefl ielts gre,11479,9756,p:assorted/0:assorted/1:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,478,assortment,ә'sɒ:tmәnt,n. a collection containing a variety of sorts of things,"n. 分类, 各种各样\n[医] [遗传]配列",,1,,toefl,11209,8790,s:assortments,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,479,assuage,ә'sweidʒ,"v cause to be more favorably inclined; gain the good will of\nv satisfy (thirst)\nv provide physical relief, as from pain","vt. 平息, 缓和, 减轻",,,,toefl gre,19113,16696,d:assuaged/i:assuaging/p:assuaged/3:assuages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,480,assume,ә'sju:m,"v. take to be the case or to be true; accept without verification or proof\nv. take on titles, offices, duties, responsibilities\nv. take on a certain form, attribute, or aspect\nv. occupy or take on","vt. 假定, 承担, 呈现\nvi. 装腔作势, 僭越",,4,1,gk cet4 cet6 ky toefl ielts gre,886,1091,d:assumed/i:assuming/p:assumed/3:assumes,,,Let's assume that'll happen.,让我们假定那会发生。,It's presumptuous for humans to assume that our task is to do what only God can do.,人类假设我们的任务是完成只有上帝能做的事，这太自以为是了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assume,5736648,6064674,https://tatoeba.org/en/sentences/show/5736648,https://tatoeba.org/en/sentences/show/6064674,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assume,1901,502873,https://tatoeba.org/en/sentences/show/1901,https://tatoeba.org/en/sentences/show/502873,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,481,assumption,ә'sʌmpʃәn,n. a hypothesis that is taken for granted\nn. the act of taking possession of or power over something\nn. celebration in the Roman Catholic Church of the Virgin Mary's being taken up into heaven when her earthly life ended; corresponds to the Dormition in the Eastern Orthodox Church\nn. (Christianity) the taking up of the body and soul of the Virgin Mary when her earthly life had ended,"n. 假定, 自负, 担任, 假装\n[经] 假定, 承担",,3,,gk cet4 cet6 ky toefl ielts gre,1693,2606,s:assumptions,,,That's a pretty big assumption.,假设得很大。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assumption,4529621,5691242,https://tatoeba.org/en/sentences/show/4529621,https://tatoeba.org/en/sentences/show/5691242,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,482,assure,ә'ʃuә,v. inform positively and with certainty and confidence\nv. assure somebody of the truth of something with the intention of giving the listener confidence,"vt. 保证, 使确信, 弄清楚, 担保\n[法] 确信, 保证, 保障",,2,1,cet4 cet6 ky toefl ielts gre,2640,2571,p:assured/d:assured/3:assures/i:assuring,,,I can assure success.,我可以确保成功。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,assure,6788011,10484083,https://tatoeba.org/en/sentences/show/6788011,https://tatoeba.org/en/sentences/show/10484083,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,483,assuredly,ә'ʃuәridli,r. without a doubt,"adv. 确实地, 无疑地, 确信地",,,,toefl,21841,20165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,484,asteroid,'æstәrɒid,n. any of numerous small celestial bodies composed of rock and metal that move around the sun (mainly between the orbits of Mars and Jupiter)\ns. shaped like a star,"n. 小行星, 海盘车\na. 星状的",,1,,toefl gre,27005,6181,s:asteroids,,,The asteroid broke up into small pieces as it entered Earth's atmosphere.,进入地球大气层后，小行星分裂成了无数的小块。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,asteroid,626512,1749191,https://tatoeba.org/en/sentences/show/626512,https://tatoeba.org/en/sentences/show/1749191,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,485,astonish,ә'stɒniʃ,v affect with wonder,vt. 使惊讶,,1,,gk cet4 ky toefl,18564,12542,p:astonished/d:astonished/3:astonishes/i:astonishing,,,Always do right. This will gratify some people and astonish the rest.,坚持做对的事情。这会满足一部分人同时使另一部分人感到惊讶。,His memory never ceases to astonish me.,他的记忆力总让我吃惊。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astonish,667887,2426074,https://tatoeba.org/en/sentences/show/667887,https://tatoeba.org/en/sentences/show/2426074,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astonish,1137403,3043964,https://tatoeba.org/en/sentences/show/1137403,https://tatoeba.org/en/sentences/show/3043964,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,486,astonished,,v affect with wonder\ns filled with the emotional impact of overwhelming surprise or shock,a. 吃惊的,,1,,toefl,7595,11076,p:astonished/0:astonished/1:pd/d:astonished,,,We were astonished to hear what had happened.,我们听到所发生的事，感到很惊讶。,I was truly astonished.,我真是惊讶。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astonished,25174,336506,https://tatoeba.org/en/sentences/show/25174,https://tatoeba.org/en/sentences/show/336506,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astonished,4499801,5574358,https://tatoeba.org/en/sentences/show/4499801,https://tatoeba.org/en/sentences/show/5574358,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,487,astonishing,ә'stɒniʃiŋ,s. so surprisingly impressive as to stun or overwhelm,a. 令人惊讶的,,2,,toefl,5994,6500,i:astonishing/0:astonishing/1:i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,488,astound,ә'staund,v affect with wonder,"vt. 使惊骇, 使大惊",,,,toefl ielts gre,18466,12802,i:astounding/p:astounded/d:astounded/3:astounds/s:astounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,489,astounding,ә'staundiŋ,s. bewildering or striking dumb with wonder,a. 令人惊骇的,,1,,toefl,20287,15438,0:astound/1:i/i:astounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,490,astronomer,ә'strɒnәmә,n. a physicist who studies astronomy,n. 天文学家,,2,,gk toefl,10779,3744,s:astronomers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,491,astronomical,.æstrә'nɒmikl,a relating or belonging to the science of astronomy\ns inconceivably large,"a. 天文学的, 庞大的",,,,toefl gre,12536,7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,492,astronomy,ә'strɒnәmi,n. the branch of physics that studies celestial bodies and the universe as a whole,n. 天文学,,2,,gk cet6 ky toefl ielts,10702,6469,,,,Astronomy deals with the stars and planets.,天文学涉及恒星和行星。,It seems that he is interested in astronomy.,他好像对天文学挺有兴趣。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astronomy,278983,798253,https://tatoeba.org/en/sentences/show/278983,https://tatoeba.org/en/sentences/show/798253,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,astronomy,301772,774085,https://tatoeba.org/en/sentences/show/301772,https://tatoeba.org/en/sentences/show/774085,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,493,astute,ә'stju:t,s. marked by practical hardheaded intelligence,"a. 敏锐的, 狡猾的",,1,,toefl gre,13698,13115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,494,asymmetrical,,a. characterized by asymmetry in the spatial arrangement or placement of parts or components\ns. irregular in shape or outline,"a. 不对称的, 偏位的\n[计] 非对称的, 不对称的",,,,toefl,21530,16182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,495,atheism,'eiθiizm,n. the doctrine or belief that there is no God\nn. a lack of belief in the existence of God or gods,n. 无神论,,,,toefl gre,23200,19451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,496,atheist,'eiθiist,n. someone who denies the existence of god\na. related to or characterized by or given to atheism,n. 无神论者,,1,,toefl,15814,12603,s:atheists,,,The atheist is confused.,这个无神论者困惑不解。,He is an atheist.,他是无神论者。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,atheist,6678912,9969998,https://tatoeba.org/en/sentences/show/6678912,https://tatoeba.org/en/sentences/show/9969998,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,atheist,4329390,10188066,https://tatoeba.org/en/sentences/show/4329390,https://tatoeba.org/en/sentences/show/10188066,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,497,athlete,'æθli:t,n. a person trained to compete in sports,"n. 运动员, 运动选手\n[医] 运动员",,3,,gk cet4 cet6 ky toefl ielts,6584,1600,s:athletes,,,That athlete won three times in a row in this tournament.,那位选手在这次比赛中取得了三连胜。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,athlete,45654,364846,https://tatoeba.org/en/sentences/show/45654,https://tatoeba.org/en/sentences/show/364846,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
